Date,Open,High,Low,Close,Volume,Ticker,% Change,Increase,MACD,Closing 50EMA,Volitility,RSI,Low_14,High_14,K_Percent,R_Percent,PROC,OBV
2023-02-27 00:00:00-05:00,127.56423183092674,128.2642870198639,125.25307368935127,126.25041198730469,1854000,CCI,0.003728806704900024,1.0,1.2633439104946689,137.0245674474057,3.6123456966945646,15.851680647425425,124.86949202850809,139.70497738606923,9.308222316385413,-90.69177768361459,-0.07118668840572229,-5280700
2023-02-28 00:00:00-05:00,125.98189531035906,126.75867106906543,125.00374083129786,125.3873291015625,1687200,CCI,-0.0068597521695665875,-1.0,1.2235156022543494,136.60047974061334,-1.3444410127228692,15.629951524419084,124.86949202850809,139.18713296349952,3.616776502537139,-96.38322349746285,-0.05962308405869543,-6967900
2023-03-01 00:00:00-05:00,124.73522777101377,125.24348882068963,122.95151448799601,123.6707534790039,2021800,CCI,-0.01378475885304093,-1.0,1.2256013894111994,136.13709168933084,-0.7150864922887283,15.391163131367492,122.95151448799601,139.18713296349952,4.430006729297653,-95.56999327070234,-0.0797116556009102,-8989700
2023-03-02 00:00:00-05:00,122.98028671588533,124.36121333004476,122.3281690678789,124.00639343261719,1971500,CCI,0.0027103038230130486,1.0,1.1200877819409953,135.70928378124634,3.000052689180668,18.91937672661335,122.3281690678789,136.99104892066518,11.445393957991028,-88.55460604200897,-0.07477100907425105,-7018200
2023-03-03 00:00:00-05:00,124.99413887182466,126.55728957313237,124.55301383399025,126.11614990234375,2064100,CCI,0.01687018273753675,1.0,0.8368912780976299,135.3761829498934,0.41818319852687696,26.004048835101287,122.3281690678789,136.99104892066518,25.8338121330582,-74.1661878669418,-0.06518342831193702,-4954100
2023-03-06 00:00:00-05:00,126.72990044432247,126.8353894117271,124.58178275601624,124.8023452758789,1603900,CCI,-0.010472058920441405,-1.0,0.6737484323762755,135.01449619315122,-0.24817349604304495,23.53892121306805,122.3281690678789,136.17591374130623,17.86699759671148,-82.13300240328853,-0.04770966102894736,-6558000
2023-03-07 00:00:00-05:00,124.66809811285847,124.86949147907966,120.63077058271939,121.33082580566406,2368200,CCI,-0.02821033571518292,-1.0,0.7305698228435777,134.55316950261263,-0.2596697489097084,22.29815183863583,120.63077058271939,135.25528474320353,4.786861397667754,-95.21313860233225,-0.0573686012441752,-8926200
2023-03-08 00:00:00-05:00,121.19655392749465,126.10656106842507,121.19655392749465,124.70643615722656,2650100,CCI,0.027441552165159293,1.0,0.4836489184698851,134.22581759324297,0.41477681526554583,30.32922231946567,120.63077058271939,135.25528474320353,27.86872459339358,-72.13127540660642,-0.03143168964234455,-6276100
2023-03-09 00:00:00-05:00,124.82152908291127,125.93395553322198,122.08841514831164,122.61585998535156,1901400,CCI,-0.01690608568286427,-1.0,0.40702915018078123,133.84504039641365,-0.7844111634927221,28.211013346107876,120.63077058271939,135.25528474320353,13.573711788634585,-86.42628821136542,-0.02516021631287302,-8177500
2023-03-10 00:00:00-05:00,122.53914416758879,123.26796774975675,120.6499418988439,121.67605590820312,2215900,CCI,-0.007694145015504925,-1.0,0.36680008113128615,133.45112414123085,-1.8673440924538542,24.860160809505132,120.63077058271939,134.6127588285616,7.475941955498115,-92.52405804450188,-0.03623240516285642,-10393400
2023-03-13 00:00:00-04:00,121.57055776676849,127.76560164677562,121.2636827772983,125.22429656982422,2447700,CCI,0.0287442681126585,1.0,0.06423632971677584,133.18817347499683,0.802702053789197,38.905182055947876,120.63077058271939,131.81254572770902,41.080471817241914,-58.919528182758086,-0.001300231314491307,-7945700
2023-03-14 00:00:00-04:00,127.13155888950014,127.90805635784555,124.45265817468865,127.29656219482422,2765000,CCI,0.016412997761533495,1.0,-0.2928459554234579,133.00216049743634,1.5878248609334646,47.27721602838875,120.63077058271939,130.81519954462405,65.4508135609619,-34.549186439038095,0.02931823906479125,-5180700
2023-03-15 00:00:00-04:00,126.27742342276726,129.63575382641395,125.86004992944336,128.79132080078125,2746700,CCI,0.011673926653449195,1.0,-0.6278579539032183,132.87078556146054,0.8441540419489393,50.06857545861581,120.63077058271939,129.63575382641395,90.62260303233786,-9.377396967662134,0.03858613443801273,-2434000
2023-03-16 00:00:00-04:00,128.3933738157822,130.140489531133,126.73362499404274,128.62632751464844,2261900,CCI,-0.001281911398126429,-1.0,-0.8241223381856813,132.7398791452916,-19.23660600146584,55.8023922944319,120.63077058271939,130.140489531133,84.07774167987213,-15.922258320127868,0.019903696824303596,-4695900
2023-03-17 00:00:00-04:00,128.4419030727058,129.74252785444548,125.77270312891007,126.4327163696289,3556700,CCI,-0.017201234654820395,-1.0,-0.7917939084971355,132.54751633454586,-0.8937947032727481,50.34978286226634,120.63077058271939,130.140489531133,61.010696723875135,-38.989303276124865,0.013063625448271887,-8252600
2023-03-20 00:00:00-04:00,126.19007056570888,128.21867391938636,125.889181284523,127.38394165039062,1885500,CCI,0.007495408233552089,1.0,-0.8167740965959256,132.3917286595883,1.1938513127744377,53.81782809176454,120.63077058271939,130.140489531133,71.01336121818599,-28.986638781814015,0.04988934843666071,-6367100
2023-03-21 00:00:00-04:00,127.41305535254232,127.52952479727938,123.84117267253566,125.68535614013672,1890000,CCI,-0.013424078170930585,-1.0,-0.7053983857094335,132.1915088440622,-1.1542856691654217,53.91181082125777,120.63077058271939,130.140489531133,53.151786975371365,-46.848213024628635,0.007849795191612774,-8257100
2023-03-22 00:00:00-04:00,124.55943258800278,126.32594997092181,122.2978904554993,122.37554168701172,2074200,CCI,-0.02668708302989437,-1.0,-0.4099633251781176,131.90142417641167,-0.5571818724431092,47.12847721014659,120.63077058271939,130.140489531133,18.347241530028448,-81.65275846997156,-0.0019599283352785823,-10331300
2023-03-23 00:00:00-04:00,122.55025209072657,123.80235041735712,119.98782071699905,120.11399841308594,3191200,CCI,-0.018653248686553166,-1.0,-0.08061445252667943,131.55650833002576,-0.6094404819081349,39.50443865304631,119.98782071699905,130.140489531133,1.2428032313161559,-98.75719676868384,-0.012837838007304092,-13522500
2023-03-24 00:00:00-04:00,119.83251831892917,125.72417031163845,119.1433803072054,125.65623474121094,2784000,CCI,0.04510860405884843,1.0,-0.24510931809256098,131.38550917122217,0.1366007397247538,51.27720937934501,119.1433803072054,130.140489531133,59.2233313445211,-40.7766686554789,0.0034493160130939504,-10738500
2023-03-27 00:00:00-04:00,126.11241336320653,126.78214227891104,123.47233812678022,123.72470092773438,1745300,CCI,-0.015490939063632449,-1.0,-0.23299557469845356,131.16554881109954,-0.47738833781998347,53.84280907604866,119.1433803072054,130.140489531133,41.659317255492,-58.34068274450801,-0.02805936944018328,-12483800
2023-03-28 00:00:00-04:00,122.8414349008023,124.24882830440433,122.49201176241864,123.74411010742188,1258800,CCI,0.0001568616234595858,1.0,-0.23479557915157212,130.95438389788063,44.00708062464881,48.293167007973246,119.1433803072054,130.140489531133,41.835810725660224,-58.164189274339776,-0.03918905918486981,-11225000
2023-03-29 00:00:00-04:00,124.81178830929457,127.15098167943378,124.81178830929457,127.12186431884766,1838000,CCI,0.026930382714840984,1.0,-0.4590086795934831,130.8462919446685,0.008620331369178207,57.61532686723583,119.1433803072054,130.140489531133,72.5507390095081,-27.449260990491897,-0.011696386151034632,-9387000
2023-03-30 00:00:00-04:00,129.04368998151554,129.19899245194125,127.58776264480693,128.6360321044922,1299500,CCI,0.011840772056662197,1.0,-0.6908964728793325,130.78448531609868,0.7948735546494585,61.53553095419077,119.1433803072054,130.140489531133,86.3195191026438,-13.680480897356206,0.01742678476053494,-8087500
2023-03-31 00:00:00-04:00,128.81074328218955,130.02401598927256,127.98571191718997,129.90753173828125,2379800,CCI,0.009835943048761887,1.0,-0.8983774663057731,130.7601658194746,0.7404765136936521,58.26226220237277,119.1433803072054,130.140489531133,97.88164518412823,-2.1183548158717755,0.019810896532128863,-5707700
2023-04-03 00:00:00-04:00,128.68456719951453,129.2184101901343,127.51982828118157,128.33514404296875,1863100,CCI,-0.012177748098974064,-1.0,-0.8961464244244202,130.6934575480765,-0.8580318686218256,51.864040322375914,119.1433803072054,130.140489531133,83.58345405685192,-16.416545943148087,0.02108270990518224,-7570800
2023-04-04 00:00:00-04:00,128.60690962103783,129.87841707478762,127.87894598167347,129.76194763183594,1539800,CCI,0.011056444801780328,1.0,-0.9519477786370354,130.6680341336736,0.5918355468859473,51.727282287488585,119.1433803072054,130.140489531133,96.5578054051384,-3.442194594861599,0.06035851480613452,-6031000
2023-04-05 00:00:00-04:00,130.0628333010402,132.28554236846404,129.49987299158676,129.7910614013672,2007300,CCI,0.00022433775483309324,1.0,-0.9498305346933315,130.6442817196441,86.34737162791345,52.08394071740682,119.1433803072054,132.28554236846404,81.01924968304682,-18.98075031695318,0.08056565526193471,-4023700
2023-04-06 00:00:00-04:00,130.71314403862775,131.30522170053212,129.42222012626388,130.47048950195312,1149600,CCI,0.005221129603448781,1.0,-0.9508587103565658,130.63960956751959,2.4143055551852823,57.69366817376136,119.1433803072054,132.28554236846404,86.18908473316237,-13.810915266837625,0.03831290003760768,-2874100
2023-04-10 00:00:00-04:00,129.4513342073965,130.40255063060033,128.1798268370964,130.08224487304688,1312200,CCI,-0.002980163821216994,-1.0,-0.8835008967674263,130.62473385610866,-4.10002614160551,55.24587123191206,119.1433803072054,132.28554236846404,83.23489327595348,-16.765106724046515,0.05138459739761947,-4186300
2023-04-11 00:00:00-04:00,130.2957898242471,131.49934688883965,129.13103615979765,130.55784606933594,1574400,CCI,0.0036494901642971735,1.0,-0.8299260230685576,130.62296121634884,4.428614773023025,60.008460841123345,119.1433803072054,132.28554236846404,86.85378942159662,-13.146210578403384,0.055063113355448445,-2611900
2023-04-12 00:00:00-04:00,131.87789637229153,132.07203186989943,129.22811270708513,129.8201904296875,1924100,CCI,-0.005666050969956362,-1.0,-0.7084797263168571,130.60183209045417,-1.0658268953043946,67.47294975089528,119.1433803072054,132.28554236846404,81.24089531627318,-18.75910468372681,0.02122629435383261,-4536000
2023-04-13 00:00:00-04:00,129.7328320554185,130.54814778821031,128.96603538421843,129.99488830566406,1469500,CCI,0.001344786477787225,1.0,-0.6074688533758753,130.58596369483135,7.556223258967502,76.05879016344639,119.1433803072054,132.28554236846404,82.57018858751924,-17.42981141248076,0.01056357366548788,-3066500
2023-04-14 00:00:00-04:00,130.12107160965988,130.27637407388707,124.51089968096119,125.47181701660156,1895500,CCI,-0.03541396120840218,-1.0,-0.223376467388992,130.4531239522113,-0.246783596483823,49.48280683774537,122.49201176241864,132.28554236846404,30.42626172366821,-69.57373827633178,-0.034145169739781656,-4962000
2023-04-17 00:00:00-04:00,125.81151516449728,128.7524868643131,125.27768705030225,128.29629516601562,1800000,CCI,0.022261227119632992,1.0,-0.1503831505759795,130.39745486758167,0.3505142401961577,62.19535565093266,122.49201176241864,132.28554236846404,59.26650599339619,-40.73349400660381,-0.0003027142505884761,-3162000
2023-04-18 00:00:00-04:00,127.82071130065218,128.54867494024694,126.73362367153727,128.5098419189453,1642100,CCI,0.0016630973431890027,1.0,-0.10924083788234185,130.349034749296,5.27247843842071,62.574302863416136,124.51089968096119,132.28554236846404,51.435704491116006,-48.564295508883994,-0.00964925184726062,-1519900
2023-04-19 00:00:00-04:00,127.64598359827271,130.1501801245162,127.30627614262993,129.6260528564453,1885000,CCI,0.008648296630962692,1.0,-0.14757580303455803,130.33060058354457,0.7738991750505632,57.39016938708712,124.51089968096119,132.28554236846404,65.79277506484443,-34.207224935155566,-0.0012713398221746441,365100
2023-04-20 00:00:00-04:00,127.56834367350528,127.56834367350528,122.4823137540367,123.20056915283203,3631300,CCI,-0.050840118006462175,-1.0,0.24791368433767338,130.14986768725402,-0.11178230806054874,37.37496098722446,122.4823137540367,132.28554236846404,7.326722930222032,-92.67327706977797,-0.05572080228159382,-3266200
2023-04-21 00:00:00-04:00,123.28791291465895,123.66646080216198,120.8904923286646,122.26876831054688,3102200,CCI,-0.007592030251732098,-1.0,0.5434246701330026,129.95123682636677,-1.8854070415700106,32.04288731447615,120.8904923286646,132.28554236846404,12.095392096290682,-87.90460790370932,-0.06006566514996359,-6368400
2023-04-24 00:00:00-04:00,123.54999028604936,124.50119937049107,120.33724644702234,120.82255554199219,2328100,CCI,-0.011898654450113634,-1.0,0.7923698864889582,129.72244284272531,-0.9932965678675164,32.09597396746757,120.33724644702234,132.28554236846404,4.0617431821297885,-95.93825681787021,-0.07456687453447708,-8696500
2023-04-25 00:00:00-04:00,120.7837295500725,121.72523037622213,118.41541880431292,118.63866424560547,2024200,CCI,-0.018240547254965333,-1.0,1.04434941012877,129.4461551088291,-0.5333352760594235,24.488392300642346,118.41541880431292,132.28554236846404,1.6095418347212893,-98.39045816527872,-0.08613087183952417,-10720700
2023-04-26 00:00:00-04:00,118.41541970878244,119.38603790311673,116.29947174892455,116.61006927490234,1976500,CCI,-0.017246811273458416,-1.0,1.2727306635237452,129.12788025775032,-0.6315778846025691,22.208353509739254,116.29947174892455,132.07203186989943,1.9692270854923204,-98.03077291450768,-0.10296419501734,-12697200
2023-04-27 00:00:00-04:00,116.69742660512881,119.79369355224281,116.69742660512881,119.35691833496094,2133100,CCI,0.023282690277393648,1.0,1.1666903632542809,128.88685643915426,0.15900954429311084,28.875901445523738,116.29947174892455,132.07203186989943,19.38459300573846,-80.61540699426153,-0.04873523654185663,-10564100
2023-04-28 00:00:00-04:00,119.14338204394144,120.15282584357259,118.07570352296415,119.473388671875,2241400,CCI,0.0009753397515315168,1.0,1.0218054214652212,128.65581998939763,15.000520638692658,29.620548667256287,116.29947174892455,132.07203186989943,20.123029480354752,-79.87697051964524,-0.06876976831422743,-8322700
